Date,Open,High,Low,Close,Adj Close,Volume,ret_1,mom_5,vol_20,volchg_10,rsi_14,target_5d_fwd_ret
2010-03-15,41.2303,41.3361,40.9258,41.2117,41.2117,68947248,-0.0026306618522570213,0.015144013459155836,0.006520235830929006,-0.1595742906515054,72.06087464757861,0.01565574824625049
2010-03-16,41.3518,41.5398,41.2097,41.479,41.479,85898878,0.006486022173314732,0.016186367389136702,0.006191917416954988,0.04914929503733512,74.27444219373803,0.016027387352636202
2010-03-17,41.5329,41.7893,41.4643,41.5866,41.5866,86706006,0.002594083753224563,0.010629611268262673,0.006180129324957943,0.04451483994844052,75.12867622647906,0.00838250782704053
2010-03-18,41.6267,41.7765,41.5279,41.7324,41.7324,89204473,0.003505937008555726,0.010188446316400812,0.006134772606618602,0.04103471738894893,76.27812852744015,0.0035943295856457613
2010-03-19,41.8569,41.8824,41.3333,41.479,41.479,98844573,-0.006072020780017451,0.003838297789953593,0.006432736602549502,0.12626858646878647,70.2052394631658,0.010619831722076256
2010-03-22,41.3145,42.0232,41.2706,41.8569,41.8569,82320068,0.009110634296873199,0.01565574824625049,0.006455707652308584,-0.0778066128770708,73.58303394243705,0.00640754570930957
2010-03-23,41.9156,42.1847,41.7235,42.1438,42.1438,67760845,0.006854305980614761,0.016027387352636202,0.005189077272998466,-0.20100837569904306,75.8239094768805,0.002875867861939385
2010-03-24,42.0683,42.0683,41.8402,41.9352,41.9352,72134474,-0.004949719768981398,0.00838250782704053,0.005422580236994857,-0.10127278692214103,71.10131281580072,0.0030570976172761277
2010-03-25,42.2936,42.4511,41.8382,41.8824,41.8824,87347145,-0.0012590854461169698,0.0035943295856457613,0.005466293736980515,0.07491307551594972,69.9143279759233,0.00432162435772554
2010-03-26,42.0517,42.2045,41.6924,41.9195,41.9195,89394043,0.0008858136114453519,0.010619831722076256,0.0055024996750103125,0.07891142984694266,70.28964653616318,0.01272677393575794
2010-03-29,42.134,42.271,42.0116,42.1251,42.1251,66399786,0.0049046386526558905,0.00640754570930957,0.004895756714836207,-0.19613851396919213,72.34835646295224,0.010784544131645868
2010-03-30,42.2562,42.4079,41.9771,42.265,42.265,56599296,0.0033210603654352244,0.002875867861939385,0.004896029812851533,-0.2895878596756757,73.6845736049885,0.00488820537087431
2010-03-31,42.132,42.3151,41.9821,42.0634,42.0634,68639409,-0.00476990417603218,0.0030570976172761277,0.005189834001693442,-0.11847520655238708,68.54431436386855,0.012055611291526658
2010-04-01,42.2336,42.5333,41.7404,42.0634,42.0634,95868742,0.0,0.00432162435772554,0.005224310784672011,0.2207782868421979,68.54431436386855,0.01794671852489338
2010-04-05,42.1572,42.55,42.0467,42.453,42.453,64371905,0.00926220895124974,0.01272677393575794,0.0046460363160989795,-0.1426632499565188,72.79750605936083,0.009403340164417129
2010-04-06,42.363,42.7124,42.2632,42.5794,42.5794,61936816,0.0029774103125808082,0.010784544131645868,0.0046474221623892704,-0.1520760171687613,74.0246351907245,0.011799132914038335
2010-04-07,42.5147,42.6851,42.2436,42.4716,42.4716,88405876,-0.0025317407009022297,0.00488820537087431,0.004713552063404411,0.17702264941126966,71.07964948160333,0.026304636510044332
2010-04-08,42.3531,42.6409,42.135,42.5705,42.5705,78214721,0.002328614886182745,0.012055611291526658,0.004491251516223805,0.03297702733967989,72.17342666368424,0.028562032393324
2010-04-09,42.5754,42.8358,42.4794,42.8183,42.8183,62061945,0.0058209323357723,0.01794671852489338,0.004559500308524769,-0.1520347360720944,74.75018236870093,0.010257296529754711
2010-04-12,42.8358,42.9688,42.7469,42.8522,42.8522,50700791,0.0007917175600153925,0.009403340164417129,0.004550754100952141,-0.26859718480927985,75.09001884789868,0.008872356611795862
2010-04-13,42.8143,43.1087,42.6812,43.0818,43.0818,67977022,0.005357951283714746,0.011799132914038335,0.00448865101455436,-0.021598747947330965,77.31677854202678,0.00867651769424671
2010-04-14,43.2999,43.5982,43.2324,43.5888,43.5888,79011890,0.011768310516273583,0.026304636510044332,0.00488969013323939,0.10168835704739232,81.29340996749559,0.0024891715303012596
2010-04-15,43.5572,43.8343,43.5572,43.7864,43.7864,82724258,0.004533274602650295,0.028562032393324,0.004910937429791923,0.13123482916387608,82.57554419704817,0.003446275555880396
2010-04-16,43.6278,43.7746,42.9688,43.2575,43.2575,145857169,-0.012079093051723833,0.010257296529754711,0.005895986073611928,0.8669421478220314,68.95286597168115,0.02009824885857947
2010-04-19,43.1029,43.3695,42.7094,43.2324,43.2324,112498131,-0.0005802462000809028,0.008872356611795862,0.0056313925315788745,0.35639829656259114,68.37636255494412,0.01840749067828762
2010-04-20,43.4698,43.5682,43.1774,43.4556,43.4556,79618399,0.005162794570738649,0.00867651769424671,0.00543812880591141,-0.060073193319578055,70.7206764144237,-0.0083855705593755
2010-04-21,43.749,43.8323,43.4251,43.6973,43.6973,85584103,0.005561998913834021,0.0024891715303012596,0.005383440960354133,0.013731267482169018,73.0504938321116,-0.013266265879127492
2010-04-22,43.2724,43.981,43.02,43.9373,43.9373,126501464,0.00549233018973716,0.003446275555880396,0.0051948391060928,0.41732749552641724,75.16381278487978,-0.0014748289039152596
2010-04-23,43.9333,44.1681,43.749,44.1269,44.1269,88395130,0.004315240126270714,0.02009824885857947,0.005140408366692842,-0.03800006468173556,76.7171379429821,-0.025376810970179187
2010-04-26,44.1652,44.2347,43.9303,44.0282,44.0282,77127952,-0.0022367308829761567,0.01840749067828762,0.0052424561767572125,-0.18408634621284636,74.11837396984095,-0.009546154510063909
2010-04-27,43.845,44.0436,42.9746,43.0912,43.0912,128945590,-0.02128181483685454,-0.0083855705593755,0.007420172808616491,0.2814289190481951,55.052438229093354,-0.018286796376058345
2010-04-28,43.3125,43.3398,42.7741,43.1176,43.1176,148952832,0.0006126540917867906,-0.013266265879127492,0.007403366357763765,0.3840562729651176,55.40054368154868,-0.024082973078279002
2010-04-29,43.3665,43.9624,43.3312,43.8725,43.8725,96374062,0.017507931795832876,-0.0014748289039152596,0.008126191247646564,-0.11571652324426274,63.98891920770951,-0.07283150037039154
2010-04-30,43.8518,43.9253,42.9727,43.0071,43.0071,126965857,-0.01972534047524077,-0.025376810970179187,0.009483203146200958,0.18552924192973452,51.69838896652014,-0.07791504193493637
2010-05-03,43.1892,43.8138,43.1725,43.6079,43.6079,84925036,0.013969786384108618,-0.009546154510063909,0.009749750676437905,-0.18606655797133653,57.76365543345303,-0.04323299218719545
2010-05-04,43.0818,43.0818,41.997,42.3032,42.3032,161579971,-0.029918890843173007,-0.018286796376058345,0.011985960342053839,0.435817161481431,44.651134628446734,-0.014786115471169925
2010-05-05,41.853,42.3601,41.6064,42.0792,42.0792,147199261,-0.0052951076987083345,-0.024082973078279002,0.012029417035764375,0.24012918453501775,42.85255256836967,0.009118519363485955
2010-05-06,41.7952,42.2035,37.2451,40.6772,40.6772,314104626,-0.0333181239187057,-0.07283150037039154,0.01407205634558966,1.285111369824524,33.70215260492117,0.027462558878192267
2010-05-07,40.365,40.873,38.6763,39.6562,39.6562,329995876,-0.025100056051055697,-0.07791504193493637,0.014825521223117893,1.0418375477373583,28.867788966244035,0.03367191006702619
2010-05-10,41.426,41.7502,41.3214,41.7226,41.7226,155762354,0.05210786711787829,-0.04323299218719545,0.019386876265214154,-0.08094257885815825,45.8101210285467,-0.014383092137115083
2010-05-11,41.3018,42.2612,41.2226,41.6777,41.6777,129402122,-0.0010761553690326053,-0.014786115471169925,0.0193263620439012,-0.2366836381102454,45.55621608502173,-0.027012047209898804
2010-05-12,41.9048,42.4972,41.8333,42.4629,42.4629,97853476,0.018839811217989277,0.009118519363485955,0.019643559584292838,-0.40484308814799297,50.702065511984706,-0.05251643199122047
2010-05-13,42.2816,42.6156,41.6894,41.7943,41.7943,117748266,-0.015745509609565,0.027462558878192267,0.01985829409771333,-0.29303115476859953,46.65810733799758,-0.07312719677085155
2010-05-14,41.478,41.5025,40.507,40.9915,40.9915,168746361,-0.019208360948741787,0.03367191006702619,0.020108516932209834,-0.011628616678456827,42.29591234149416,-0.04465803886171538
2010-05-17,41.0698,41.29,40.2436,41.1225,41.1225,138491391,0.003195784491906828,-0.014383092137115083,0.020145142354310176,-0.21351199579276703,43.22864214584337,-0.05146087908079511
2010-05-18,41.4673,41.5545,40.3679,40.5519,40.5519,175260589,-0.013875615538938457,-0.027012047209898804,0.02022325477049918,-0.012373984829838092,40.18197043351413,-0.03724363100126016
2010-05-19,40.4042,40.7282,39.7823,40.2329,40.2329,182040869,-0.007866462483878789,-0.05251643199122047,0.020137717200668027,0.006080868763373548,38.54635578696261,-0.04041717102172604
2010-05-20,39.4487,39.5526,38.6558,38.738,38.738,216708934,-0.03715615826848184,-0.07312719677085155,0.02131128832519796,0.26581564286182724,31.977365944633306,0.03416800041303114
2010-05-21,38.1272,39.8559,37.9765,39.1609,39.1609,218290187,0.010916929113531815,-0.04465803886171538,0.02153048886743267,0.3640540304431765,35.33471640460232,0.017050169939914595
2010-05-24,39.149,39.5915,38.9888,39.0063,39.0063,129421189,-0.003947815295358259,-0.05146087908079511,0.02151926280802264,-0.17773697713923442,34.66120739855455,0.011746820385424961
2010-05-25,38.1515,39.0962,37.76,39.0416,39.0416,178197542,0.0009049820157256416,-0.03724363100126016,0.021250339062114442,0.09811477565707283,34.96601937979504,0.03452471210196295
2010-05-26,39.3118,39.7992,38.5354,38.6068,38.6068,160524318,-0.011136838654153602,-0.04041717102172604,0.021257888194323463,-0.04757627599010439,32.92836461497531,0.05616627122683049
2010-05-27,39.4791,40.0773,39.3792,40.0616,40.0616,126720789,0.03768248080648995,0.03416800041303114,0.02281833646211588,-0.2521209467361111,44.56808910997116,-0.016961379475607496
2010-05-28,40.134,40.1682,39.482,39.8286,39.8286,147161830,-0.005816043293328188,0.017050169939914595,0.02253324220836033,-0.12027571531380521,43.27283069411975,-0.029026880181578063
2010-06-01,39.6778,40.3954,39.4212,39.4645,39.4645,119347013,-0.009141672064797657,0.011746820385424961,0.022174974687889492,-0.2782914503920805,41.255116416056445,-0.021979247171508676
2010-06-02,39.6817,40.4148,39.4156,40.3895,40.3895,111355857,0.02343878675771882,0.03452471210196295,0.02219696843005958,-0.29954672621371714,47.90136313921341,-0.052355191324477746
2010-06-03,40.502,40.8448,40.2446,40.7752,40.7752,113279017,0.009549511630497998,0.05616627122683049,0.022331579231077873,-0.2552365562398097,50.42022059626984,-0.034570032765013914
2010-06-04,39.9158,40.4285,39.2491,39.3821,39.3821,129207200,-0.034165375031881995,-0.016961379475607496,0.022396148804335086,-0.098662333038542,42.4391485713889,0.009001551466275348
2010-06-07,39.5837,39.704,38.6263,38.6725,38.6725,101251013,-0.018018338280589408,-0.029026880181578063,0.022054773663096508,-0.2308876124153043,39.048542646559866,0.027257094834830964
2010-06-08,38.736,38.8438,38.0674,38.5971,38.5971,152312322,-0.0019497058633396458,-0.021979247171508676,0.01817081508812483,0.13720489203646546,38.6947852594623,0.056908420580820795
2010-06-09,38.8645,39.2253,38.1605,38.2749,38.2749,116721476,-0.008347777423692304,-0.052355191324477746,0.018187686224810592,-0.08660124791682944,37.1461355332018,0.0702836584811457
2010-06-10,38.7439,39.4098,38.643,39.3656,39.3656,88038527,0.02849648202869237,-0.034570032765013914,0.018941089333684692,-0.269629260231138,45.14906926851014,0.04399018432336854
2010-06-11,38.9621,39.7716,38.9621,39.7366,39.7366,85124911,0.00942447212794928,0.009001551466275348,0.01892847971331598,-0.26856013058871697,47.59338135536976,0.033080333999385925
2010-06-14,40.1056,40.3836,39.6582,39.7266,39.7266,77955723,-0.000251657162414598,0.027257094834830964,0.018509925820766774,-0.2878109142111781,47.53189644134819,0.024620783052161643
2010-06-15,39.9391,40.8448,39.6907,40.7936,40.7936,87404606,0.026858578383249565,0.056908420580820795,0.01954658519660241,-0.1774850386107889,54.31386171553467,-0.010124137119548071
2010-06-16,40.6822,41.1695,40.6127,40.965,40.965,89763256,0.004201639472858565,0.0702836584811457,0.019298280263989734,-0.1377689657769141,55.31310548928512,-0.018115464420847105
2010-06-17,41.1913,41.2097,40.739,41.0973,41.0973,88282412,0.0032295862321491953,0.04399018432336854,0.019198775598842456,-0.13113116979738249,56.111055793155344,-0.0363235541020942
2010-06-18,41.0963,41.3508,40.9307,41.0511,41.0511,86921548,-0.0011241614412624834,0.033080333999385925,0.01696711432606074,-0.1073761687692969,55.73676919612853,-0.03502220403350942
2010-06-21,41.5749,41.6475,40.4668,40.7047,40.7047,109320483,-0.00843826353008803,0.024620783052161643,0.017046002179665867,0.1134186516787028,52.888147475953566,-0.030013733057853376
2010-06-22,40.871,41.1646,40.3052,40.3806,40.3806,108200733,-0.007962225492387898,-0.010124137119548071,0.0171439768582443,0.15385355015644508,50.29797138152072,-0.0600981659509765
2010-06-23,40.4305,40.5892,39.908,40.2229,40.2229,105787358,-0.003905340683397429,-0.018115464420847105,0.01719192868277342,0.14142650588254435,49.03946900398475,-0.07086759035275936
2010-06-24,40.0449,40.1634,39.4772,39.6045,39.6045,130703534,-0.015374326565215313,-0.0363235541020942,0.017382618649297493,0.34820331607293276,44.35296785750061,-0.05880644876213559
2010-06-25,39.8238,39.9569,39.3342,39.6134,39.6134,101410554,0.00022472193816347463,-0.03502220403350942,0.015143541575675006,0.02876523159583777,44.43526928947064,-0.06181241701040552
2010-06-28,39.6183,39.8637,39.2175,39.483,39.483,81524839,-0.003291815395800479,-0.030013733057853376,0.015106971264199085,-0.17595020025703068,43.421948481642175,-0.05571258516323485
2010-06-29,38.8685,38.9025,37.6896,37.9538,37.9538,155851915,-0.03873059291340564,-0.0600981659509765,0.01730459776097767,0.473405477967469,33.71272697951032,0.013598111388056111
2010-06-30,37.8295,38.2122,37.3108,37.3724,37.3724,115784208,-0.015318624222080635,-0.07086759035275936,0.016479104213549606,0.06832934524557155,30.885115402234703,0.03499641446629065
2010-07-01,37.4908,37.5985,36.555,37.2755,37.2755,181329262,-0.0025928225107297864,-0.05880644876213559,0.01618458743677925,0.5408221986135391,30.427058667856357,0.04764523614706695
2010-07-02,37.3322,37.4722,36.8359,37.1648,37.1648,89776098,-0.0029697790774101396,-0.06181241701040552,0.014584197629692866,-0.23898502726037152,29.881821271633925,0.05370942397106937
2010-07-06,37.721,37.9578,36.9769,37.2833,37.2833,101227046,0.003188500947132633,-0.05571258516323485,0.014184342733688413,-0.1359898366018628,31.300982066114116,0.06391333385188558
2010-07-07,37.4038,38.5148,37.3674,38.4699,38.4699,82786018,0.03182658187445875,0.013598111388056111,0.016045628802833427,-0.2777228890179172,43.60884485193756,0.03643627875299904
2010-07-08,38.7703,38.8279,38.2212,38.6803,38.6803,89442752,0.005469210993529927,0.03499641446629065,0.01596648984977405,-0.20835648617271363,45.474194634779806,0.031791377005865984
2010-07-09,38.6715,39.0601,38.5803,39.0515,39.0515,54674855,0.009596616365436628,0.04764523614706695,0.014744003265627845,-0.4811685003049233,48.698430868092,-0.0064427742852386505
2010-07-12,39.0091,39.4058,38.9015,39.1609,39.1609,69627572,0.0028014288823732247,0.05370942397106937,0.014587715123579878,-0.31872897790866705,49.64352298754635,-0.0006741418098152874
2010-07-13,39.5035,39.8159,39.206,39.6662,39.6662,106630357,0.012903176382565329,0.06391333385188558,0.014898833309416387,0.018310511092440862,53.87058036863553,-0.0015554804846443782
2010-07-14,39.7484,40.0907,39.5925,39.8716,39.8716,100193755,0.005178212180647401,0.03643627875299904,0.013573856164586406,0.010555646364985405,55.505603675213045,-0.020352832592622327
2010-07-15,39.7923,40.034,39.3752,39.91,39.91,109681756,0.0009630915237912596,0.031791377005865984,0.013527091090926131,0.1131028434307968,55.82087072136434,0.0035755449761964986
2010-07-16,39.7611,39.9311,38.7636,38.7999,38.7999,112940165,-0.02781508393886234,-0.0064427742852386505,0.014718767003438915,0.2316530233612175,45.7326383463363,0.03897432725342065
2010-07-19,38.9094,39.2126,38.5913,39.1345,39.1345,93482749,0.008623733566323732,-0.0006741418098152874,0.014935879549470878,0.015358601366191715,48.73973792882969,0.03847500287470118
2010-07-20,38.5019,39.6045,38.3788,39.6045,39.6045,101777740,0.012009863419744748,-0.0015554804846443782,0.015189933317108432,0.104793452340177,52.70423382432229,0.025699099849764595
2010-07-21,40.0253,40.0429,38.9907,39.0601,39.0601,95516168,-0.013745912711939368,-0.020352832592622327,0.01537815818312849,0.022692227113436214,48.06699888268148,0.03182531534737487
2010-07-22,39.6134,40.2377,39.5877,40.0527,40.0527,94724958,0.025412121320734116,0.0035755449761964986,0.01649813414934361,0.008516906426651039,55.71745015277872,-0.0013457270046712821
2010-07-23,39.7833,40.3464,39.7128,40.3121,40.3121,92616784,0.006476467254392215,0.03897432725342065,0.016152023287538095,-0.05221508546031861,57.480295659689745,-0.005616179757442552
2010-07-26,40.361,40.6587,40.177,40.6402,40.6402,74104099,0.008138995487707135,0.03847500287470118,0.016228526215397887,-0.24512096843409958,59.6673488475802,0.004862180796354476
2010-07-27,40.8163,40.8869,40.4384,40.6223,40.6223,77309672,-0.0004404505883336407,0.025699099849764595,0.01619757719833616,-0.1882202251550007,59.48757485768836,0.001112689335660333
2010-07-28,40.5813,40.7653,40.1524,40.3032,40.3032,59403321,-0.007855291305514656,0.03182531534737487,0.013383445725479901,-0.34833154535306443,56.234801963454785,0.01923916711328144
2010-07-29,40.5305,40.6097,39.5955,39.9988,39.9988,97903621,-0.0075527501538338315,-0.0013457270046712821,0.012926008375871913,0.08808486150542882,53.243915085279085,0.02457073712211355
2010-07-30,39.6662,40.3327,39.4438,40.0857,40.0857,113084788,0.002172565176955299,-0.005616179757442552,0.01285186724712777,0.2566038972850926,53.996142025282445,0.02078546713665963
2010-08-02,40.5921,40.9457,40.4345,40.8378,40.8378,78519352,0.018762301768461054,0.004862180796354476,0.013171307569505082,-0.1127360855787255,59.99496318095054,0.008940246536297103
2010-08-03,40.8163,40.869,40.4736,40.6675,40.6675,69538946,-0.0041701560808860005,0.001112689335660333,0.013320791483684992,-0.184505973448836,58.14605370562575,0.004187619106166052
2010-08-04,40.8505,41.1225,40.6938,41.0786,41.0786,50072972,0.010108809245712225,0.01923916711328144,0.011764924101996886,-0.3797311436678855,61.25050212476866,-0.03291251405841489
2010-08-05,40.876,41.0581,40.7106,40.9816,40.9816,44738369,-0.00236132682223833,0.02457073712211355,0.01182091502600651,-0.4092321919439881,60.117430441722384,-0.03809758525777429
2010-08-06,40.5314,40.9984,40.2983,40.9189,40.9189,81524444,-0.0015299549065922458,0.02078546713665963,0.011753787141244487,0.09252867125693798,59.35311655411619,-0.043608210386887225
2010-08-09,41.1344,41.3008,40.9535,41.2029,41.2029,30767772,0.006940558030640975,0.008940246536297103,0.011797512197527222,-0.562250954313294,61.72669088598912,-0.0484893053644283
2010-08-10,40.8631,41.0826,40.4932,40.8378,40.8378,99076014,-0.008861026772387315,0.004187619106166052,0.011801955278182888,0.36726424281766046,57.10965453379012,-0.027805121725460236
2010-08-11,40.1663,40.1849,39.5622,39.7266,39.7266,105380481,-0.027210084774400234,-0.03291251405841489,0.01338931105876159,0.36750008703206816,45.86519416584358,0.0034309505469887203
2010-08-12,38.972,39.5925,38.8975,39.4203,39.4203,75414542,-0.007710199211611424,-0.03809758525777429,0.01349323550222359,0.008057208325834564,43.332502599414966,-0.004216101856150178
2010-08-13,39.2609,39.4328,39.1248,39.1345,39.1345,53011858,-0.007250071663584379,-0.043608210386887225,0.012006209539481302,-0.22952892235570432,41.05447251432767,0.004479423526555948
2010-08-16,38.9386,39.4782,38.7636,39.205,39.205,63392616,0.0018014795129615013,-0.0484893053644283,0.011859207844554905,-0.0579444348178797,41.86633958890547,-0.007162351740849338
2010-08-17,39.4877,40.0636,39.4078,39.7023,39.7023,65052121,0.01268460655528636,-0.027805121725460236,0.011895606151120727,-0.026794050449372442,47.3726374617013,-0.03777866773461491
2010-08-18,39.6269,40.1007,39.482,39.8629,39.8629,70655190,0.004045105699166163,0.0034309505469887203,0.011455659664685676,0.02545450178736508,49.05097637115406,-0.032396037418251145
2010-08-19,39.6229,39.7793,38.9946,39.2541,39.2541,94812209,-0.015272345965797851,-0.004216101856150178,0.010478055596805817,0.2828283722232863,43.400597695944725,-0.0293523479076071
2010-08-20,39.1973,39.4088,38.9789,39.3098,39.3098,75197582,0.0014189600576755002,0.004479423526555948,0.0103495286159784,0.026223354036804203,44.03579040846172,-0.01878157609552844
2010-08-23,39.5564,39.6759,38.9045,38.9242,38.9242,79544163,-0.00980925875990224,-0.007162351740849338,0.010274357054613777,0.017791682268832876,40.635862868740226,-0.019440348163867305
2010-08-24,38.4825,38.6167,38.0421,38.2024,38.2024,90374067,-0.01854373371835516,-0.03777866773461491,0.0108985305771346,0.1693839823049692,35.163002666017704,-0.004528511297719362
2010-08-25,37.9305,38.736,37.8717,38.5715,38.5715,99692112,0.009661696647331075,-0.032396037418251145,0.011188621738087169,0.29951863429051073,39.63979957287166,0.015508860168777394
2010-08-26,38.7027,38.784,38.0655,38.1019,38.1019,104208472,-0.012174792268903167,-0.0293523479076071,0.01135297029400784,0.3092497039885109,36.21379986016236,0.039436353567669835
2010-08-27,38.3838,38.6518,37.6084,38.5715,38.5715,125196655,0.012324844692784387,-0.01878157609552844,0.011785258803827848,0.44214978294368956,41.64526111373729,0.04400917776078184
2010-08-30,38.3847,38.7292,38.1585,38.1675,38.1675,56300697,-0.010474054677676592,-0.019440348163867305,0.01087077337003264,-0.34612634502758843,38.60006055519523,0.047723848824261506
2010-08-31,37.9618,38.374,37.7893,38.0294,38.0294,82350323,-0.003618261610008333,-0.004528511297719362,0.010869199537697667,-0.06242317607041903,37.58824952533044,0.0641661451403388
2010-09-01,38.5913,39.297,38.5656,39.1697,39.1697,95449245,0.02998469605095,0.015508860168777394,0.012881306280487906,0.056876838908965555,49.38584593831563,0.03731200392139855
2010-09-02,39.2353,39.621,39.1432,39.6045,39.6045,47787581,0.011100416903882415,0.039436353567669835,0.013224929437286816,-0.4417996620788496,53.03160517139531,0.02980974384224
2010-09-03,40.0489,40.2779,39.8619,40.269,40.269,73176644,0.016778396394349082,0.04400917776078184,0.013850663834507946,-0.14321085246305376,58.00961747737843,0.026817154635079055
2010-09-07,40.0937,40.2808,39.9301,39.989,39.989,58506448,-0.00695323946460058,0.047723848824261506,0.013795108836912916,-0.2976772976233364,55.347682644663784,0.03836054915101661
2010-09-08,40.1036,40.6459,40.0947,40.4696,40.4696,76428976,0.012018305033884458,0.0641661451403388,0.013989738128401536,-0.0669119564135513,58.83903279951295,0.03251329392927049
2010-09-09,40.8329,40.868,40.5344,40.6312,40.6312,70248419,0.003993120762251223,0.03731200392139855,0.012498159018897462,-0.11038927126337161,59.9723507396115,0.032526728228553514
